,CustomerID,InvoiceDate,Recency,Frequency,Monetary,Cluster
1072,13801.0,2023-10-04 10:15:00,66,1,324.8,0
1073,13802.0,2023-07-24 10:54:00,138,3,4599.42,0
1074,13803.0,2023-03-29 12:57:00,254,1,277.07,1
1075,13804.0,2023-11-09 12:32:00,30,7,2588.39,0
1076,13805.0,2023-10-18 14:50:00,51,2,924.6,0
1077,13806.0,2023-10-07 11:43:00,63,1,256.38,0
1078,13807.0,2022-12-07 15:48:00,366,1,112.6,1
1079,13808.0,2023-12-04 12:18:00,5,5,1747.66,0
1080,13809.0,2023-02-07 13:15:00,304,1,155.05,1
1081,13810.0,2023-11-11 08:33:00,28,3,1499.01,0
1082,13811.0,2023-06-09 09:54:00,183,3,814.5,1
1083,13812.0,2023-10-28 14:27:00,41,3,539.0,0
1084,13813.0,2023-10-31 10:38:00,39,4,1366.8600000000001,0
1085,13814.0,2023-09-08 13:48:00,91,2,1579.12,0
1086,13815.0,2023-11-17 14:19:00,21,4,4027.36,0
1087,13816.0,2023-11-16 08:38:00,23,2,571.6700000000001,0
1088,13817.0,2023-11-10 17:49:00,28,2,382.98,0
1089,13819.0,2023-02-11 10:38:00,301,3,1140.35,1
1090,13821.0,2023-07-18 09:49:00,144,2,385.64,1
1091,13822.0,2023-12-04 12:13:00,5,2,632.0,0
1092,13823.0,2023-11-21 10:22:00,18,2,957.66,0
1093,13824.0,2023-11-07 12:41:00,32,5,1698.94,0
1094,13826.0,2023-06-16 13:48:00,175,1,189.5,1
1095,13827.0,2023-10-13 12:38:00,57,3,409.8,0
1096,13828.0,2023-11-17 16:02:00,21,1,209.49,0
1097,13831.0,2023-11-23 15:41:00,15,6,2198.45,0
1098,13832.0,2023-11-20 15:36:00,18,1,52.199999999999996,0
1099,13833.0,2023-07-03 13:27:00,158,1,383.85,1
1100,13835.0,2023-11-14 15:37:00,24,4,834.57,0
1101,13837.0,2023-05-12 12:10:00,211,2,266.59000000000003,1
1102,13838.0,2023-12-04 11:00:00,5,4,674.82,0
1103,13841.0,2023-04-01 12:10:00,252,1,85.0,1
1104,13842.0,2023-10-12 10:51:00,58,9,3385.62,0
1105,13844.0,2023-11-28 13:21:00,10,1,361.62,0
1106,13845.0,2023-10-06 08:25:00,64,1,312.98,0
1107,13846.0,2023-11-15 12:07:00,24,3,865.0600000000001,0
1108,13848.0,2023-09-08 12:58:00,91,3,1255.0,0
1109,13849.0,2023-10-19 10:59:00,51,2,1537.95,0
1110,13850.0,2023-08-02 14:04:00,128,1,1595.48,0
1111,13851.0,2023-09-05 12:36:00,95,3,2651.46,0
1112,13853.0,2023-10-13 14:18:00,56,1,1090.14,0
1113,13854.0,2023-12-01 09:06:00,8,25,8109.5199999999995,3
1114,13856.0,2023-06-24 10:03:00,168,3,388.5,1
1115,13858.0,2023-10-13 16:17:00,56,1,216.17,0
1116,13859.0,2023-01-17 16:14:00,325,1,201.16,1
1117,13860.0,2023-12-08 12:57:00,0,5,1245.9,0
1118,13862.0,2023-11-21 16:24:00,17,8,2209.36,0
1119,13863.0,2023-04-06 10:20:00,247,1,305.78,1
1120,13865.0,2023-10-12 13:31:00,57,4,501.56,0
1121,13866.0,2023-09-26 14:54:00,73,1,145.67000000000002,0
1122,13867.0,2023-11-08 15:48:00,30,3,1005.09,0
1123,13868.0,2023-12-02 16:32:00,6,2,3192.54,0
1124,13869.0,2023-08-08 13:53:00,122,4,3083.65,0
1125,13870.0,2023-12-07 13:23:00,1,8,2770.94,0
1126,13871.0,2023-11-17 10:49:00,22,13,6403.25,0
1127,13873.0,2023-08-12 10:08:00,119,3,389.6,0
1128,13874.0,2022-12-16 18:20:00,357,1,540.45,1
1129,13875.0,2023-10-17 09:36:00,53,5,1786.79,0
1130,13876.0,2023-10-07 10:22:00,63,1,122.7,0
1131,13877.0,2023-09-14 15:49:00,85,1,117.24,0
1132,13878.0,2023-10-16 12:19:00,54,1,1271.57,0
1133,13880.0,2023-11-18 13:44:00,20,13,3219.77,0
1134,13881.0,2023-12-06 12:50:00,3,20,17159.52,3
1135,13882.0,2023-12-07 11:16:00,2,5,1191.13,0
1136,13883.0,2023-11-29 10:45:00,10,5,2674.48,0
1137,13884.0,2023-12-02 16:30:00,6,5,787.6,0
1138,13885.0,2023-06-03 15:07:00,188,2,506.8,1
1139,13886.0,2023-09-29 13:17:00,70,1,243.56,0
1140,13887.0,2023-05-19 17:22:00,203,1,349.55,1
1141,13888.0,2023-08-12 10:13:00,119,2,595.67,0
1142,13889.0,2023-09-08 09:13:00,92,1,416.90000000000003,0
1143,13890.0,2023-12-08 15:36:00,0,10,1883.8100000000002,0
1144,13892.0,2023-11-13 11:50:00,26,4,632.97,0
1145,13893.0,2023-02-15 11:30:00,297,1,821.1,1
1146,13894.0,2023-11-16 09:44:00,23,3,564.62,0
1147,13895.0,2023-11-11 16:57:00,27,4,2593.07,0
1148,13897.0,2023-10-20 14:30:00,49,1,311.16,0
1149,13898.0,2023-01-18 10:28:00,325,1,155.93,1
1150,13899.0,2023-11-23 13:40:00,15,2,388.52,0
1151,13900.0,2023-06-09 19:26:00,182,3,740.95,1
1152,13901.0,2023-09-28 14:48:00,71,5,2867.2,0
1153,13904.0,2023-11-02 13:41:00,36,2,332.64,0
1154,13908.0,2023-09-21 11:49:00,79,4,2369.55,0
1155,13911.0,2023-10-13 15:43:00,56,9,2580.91,0
1156,13914.0,2023-11-28 10:35:00,11,2,626.45,0
1157,13917.0,2023-10-21 09:56:00,49,2,272.04,0
1158,13918.0,2023-10-21 12:25:00,49,2,1212.8400000000001,0
1159,13919.0,2023-10-11 14:24:00,58,2,384.81,0
1160,13922.0,2022-12-23 10:38:00,351,1,172.25,1
1161,13923.0,2023-10-17 12:33:00,53,1,351.13,0
1162,13924.0,2023-12-08 09:39:00,1,6,1838.8500000000001,0
1163,13925.0,2023-09-08 12:47:00,92,4,678.25,0
1164,13926.0,2023-11-16 13:16:00,22,1,223.85000000000002,0
1165,13927.0,2023-09-26 12:00:00,74,1,348.99,0
1166,13928.0,2023-11-29 10:33:00,10,4,464.57,0
1167,13929.0,2023-06-23 15:26:00,168,2,842.65,1
1168,13930.0,2023-10-13 09:45:00,57,2,337.34,0
1169,13931.0,2023-09-05 10:12:00,95,2,1237.53,0
1170,13932.0,2023-02-18 12:02:00,294,1,307.4,1
1171,13933.0,2023-08-22 14:03:00,108,2,608.7900000000001,0
1172,13934.0,2023-03-21 08:39:00,263,1,922.1,1
1173,13936.0,2023-06-13 08:47:00,179,1,376.58,1
1174,13937.0,2023-06-23 16:35:00,168,1,158.85,1
1175,13938.0,2023-11-04 14:37:00,34,1,71.66,0
1176,13939.0,2023-11-16 13:33:00,22,3,568.55,0
1177,13940.0,2023-11-22 15:15:00,16,4,839.14,0
1178,13941.0,2023-11-18 09:43:00,21,5,5112.96,0
1179,13946.0,2023-09-21 13:33:00,78,3,561.5699999999999,0
1180,13947.0,2023-10-05 14:42:00,64,1,90.6,0
1181,13948.0,2022-12-14 10:18:00,360,1,102.0,1
1182,13949.0,2023-12-07 09:35:00,2,6,2427.32,0
1183,13950.0,2023-11-28 14:44:00,10,4,745.06,0
1184,13951.0,2023-06-16 16:43:00,175,3,674.45,1
1185,13952.0,2023-05-06 09:00:00,217,2,3251.071,1
1186,13953.0,2023-12-02 16:04:00,6,7,3515.68,0
1187,13954.0,2023-12-08 12:50:00,1,2,439.92,0
1188,13955.0,2023-07-08 17:19:00,153,2,322.96,1
1189,13956.0,2023-12-04 13:20:00,4,5,1019.27,0
1190,13959.0,2023-09-21 15:06:00,78,3,594.04,0
1191,13960.0,2023-11-18 15:27:00,20,2,230.22,0
1192,13962.0,2023-11-18 08:47:00,21,2,169.55,0
1193,13963.0,2023-02-04 14:43:00,307,4,664.54,1
1194,13967.0,2023-07-17 12:02:00,145,1,80.7,1
1195,13969.0,2023-12-02 15:11:00,6,18,9024.17,3
1196,13971.0,2023-11-21 12:06:00,18,8,2758.26,0
1197,13972.0,2023-09-30 11:54:00,70,2,190.25,0
1198,13973.0,2023-02-25 15:21:00,286,1,264.7,1
1199,13974.0,2023-10-21 14:41:00,48,1,413.59000000000003,0
1200,13975.0,2023-11-08 13:19:00,30,6,2461.2400000000002,0
1201,13976.0,2023-05-17 09:13:00,206,1,357.98,1
1202,13978.0,2023-11-25 11:36:00,14,2,196.79000000000002,0
1203,13979.0,2023-09-27 13:32:00,72,1,869.87,0
1204,13980.0,2023-10-10 13:34:00,59,1,200.14,0
1205,13982.0,2023-10-31 16:24:00,38,4,1871.81,0
1206,13983.0,2023-11-10 11:06:00,29,12,2603.43,0
1207,13984.0,2023-11-13 12:38:00,26,5,920.51,0
1208,13985.0,2023-12-05 17:06:00,3,15,7060.13,3
1209,13986.0,2023-11-22 15:00:00,16,1,320.46,0
1210,13988.0,2023-11-20 10:15:00,19,6,4147.96,0
1211,13989.0,2023-10-05 09:47:00,65,2,1266.08,0
1212,13990.0,2023-05-10 15:19:00,212,1,311.3,1
1213,13991.0,2023-11-27 16:18:00,11,6,852.88,0
1214,13992.0,2023-11-09 15:23:00,29,1,76.8,0
1215,13993.0,2023-10-28 09:06:00,42,9,3466.36,0
1216,13994.0,2023-12-06 11:05:00,3,6,2274.14,0
1217,13995.0,2023-11-24 14:22:00,14,5,1393.69,0
1218,13999.0,2023-11-29 13:40:00,9,12,3901.81,0
1219,14000.0,2023-05-12 16:50:00,210,1,635.66,1
1220,14001.0,2023-10-25 10:31:00,45,3,2043.0800000000002,0
1221,14002.0,2023-07-28 15:55:00,133,2,529.73,0
1222,14004.0,2023-10-27 14:40:00,42,7,4582.64,0
1223,14005.0,2023-11-30 12:41:00,9,5,2874.72,0
1224,14006.0,2023-08-16 09:39:00,115,3,962.19,0
1225,14009.0,2023-05-25 15:47:00,197,2,695.61,1
1226,14012.0,2023-03-07 12:26:00,277,1,328.8,1
1227,14013.0,2023-08-21 15:01:00,109,3,473.02,0
1228,14014.0,2023-09-23 13:18:00,76,1,505.18,0
1229,14015.0,2023-10-18 10:02:00,52,1,917.34,0
1230,14016.0,2023-07-01 11:29:00,161,4,4341.21,1
1231,14019.0,2023-10-24 10:13:00,46,3,1421.61,0
1232,14020.0,2023-11-23 09:22:00,16,2,642.8,0
1233,14021.0,2023-07-07 15:46:00,154,3,631.9,1
1234,14022.0,2023-04-28 14:39:00,224,1,440.0,1
1235,14023.0,2023-12-02 13:58:00,6,2,584.07,0
1236,14024.0,2023-08-10 11:30:00,121,2,327.7,0
1237,14027.0,2023-10-10 09:01:00,60,1,104.82,0
1238,14029.0,2023-10-07 14:46:00,62,2,467.66,0
1239,14030.0,2023-11-21 16:48:00,17,8,2358.84,0
1240,14031.0,2023-12-02 17:13:00,6,19,17286.86,3
1241,14032.0,2023-12-07 15:23:00,1,11,2975.59,0
1242,14034.0,2023-11-17 14:02:00,21,3,648.89,0
1243,14035.0,2023-11-11 10:03:00,28,5,1428.02,0
1244,14036.0,2023-02-28 09:26:00,284,1,626.65,1
1245,14037.0,2023-06-16 13:57:00,175,2,147.20000000000002,1
1246,14038.0,2023-09-22 13:37:00,77,3,1560.38,0
1247,14039.0,2023-11-06 13:48:00,32,1,152.2,0
1248,14040.0,2023-10-30 12:42:00,40,12,3560.32,0
1249,14041.0,2023-03-18 13:25:00,265,1,141.41,1
1250,14044.0,2023-11-13 12:05:00,26,4,646.42,0
1251,14045.0,2023-08-22 15:27:00,108,4,1659.75,0
1252,14046.0,2023-02-28 14:48:00,283,1,154.99,1
1253,14047.0,2023-12-01 11:43:00,8,5,1308.6100000000001,0
1254,14048.0,2023-02-07 14:53:00,304,1,409.93,1
1255,14049.0,2023-11-23 12:20:00,16,4,5578.72,0
1256,14050.0,2023-11-08 10:00:00,31,2,746.36,0
1257,14051.0,2023-12-09 10:20:00,0,23,15610.390000000001,3
1258,14052.0,2023-11-20 12:30:00,19,1,225.36,0
1259,14053.0,2023-08-07 14:27:00,123,2,260.25,0
1260,14054.0,2023-10-05 15:49:00,64,1,92.46,0
1261,14055.0,2023-08-25 15:04:00,105,1,725.6400000000001,0
1262,14056.0,2023-12-08 13:36:00,0,23,8152.71,3
1263,14057.0,2023-11-16 10:32:00,23,17,6211.66,3
1264,14059.0,2023-03-18 10:06:00,266,1,183.6,1
1265,14060.0,2023-12-05 12:29:00,4,19,6140.42,3
1266,14062.0,2023-11-30 10:04:00,9,12,10464.85,3
1267,14064.0,2023-11-10 13:14:00,28,5,1334.34,0
1268,14066.0,2023-03-18 12:21:00,266,1,152.55,1
1269,14067.0,2023-10-07 10:21:00,63,2,374.7,0
1270,14068.0,2023-01-23 16:02:00,319,1,265.85,1
1271,14071.0,2023-12-06 12:27:00,3,8,1437.57,0
1272,14073.0,2023-11-07 15:49:00,31,1,151.04,0
1273,14075.0,2023-12-05 08:38:00,4,3,942.26,0
1274,14076.0,2023-08-02 15:19:00,128,1,118.67,0
1275,14077.0,2023-10-30 12:35:00,40,5,499.41999999999996,0
1276,14078.0,2023-08-30 12:16:00,101,6,1049.37,0
1277,14079.0,2023-08-07 12:10:00,124,1,375.1,0
1278,14080.0,2023-11-07 11:09:00,32,1,45.599999999999994,0
1279,14081.0,2023-02-10 16:17:00,301,2,921.62,1
1280,14082.0,2022-12-10 11:02:00,364,1,182.25,1
1281,14083.0,2023-12-05 13:14:00,3,9,1002.9,0
1282,14085.0,2023-12-07 13:46:00,1,18,4421.29,3
1283,14087.0,2023-12-07 12:41:00,2,1,191.47,0
1284,14088.0,2023-11-29 16:16:00,9,13,50491.81,3
1285,14089.0,2023-10-14 10:38:00,56,1,158.75,0
1286,14090.0,2023-01-19 10:51:00,324,1,76.32000000000001,1
1287,14092.0,2023-12-02 12:13:00,7,14,4076.91,0
1288,14093.0,2023-11-27 16:27:00,11,1,433.86,0
1289,14096.0,2023-12-05 17:17:00,3,17,65164.79,3
1290,14098.0,2023-11-03 10:13:00,36,1,147.35,0
1291,14099.0,2023-11-23 13:53:00,15,11,3104.17,0
1292,14100.0,2023-07-25 11:01:00,137,1,191.95000000000002,0
1293,14101.0,2023-09-27 12:28:00,73,6,5976.79,0
1294,14102.0,2023-12-04 15:38:00,4,5,1105.8799999999999,0
1295,14104.0,2023-07-08 12:50:00,154,2,216.20999999999998,1
1296,14105.0,2023-04-14 17:58:00,238,1,1266.23,1
1297,14107.0,2023-10-19 12:12:00,51,7,2703.23,0
1298,14108.0,2023-11-09 10:41:00,30,2,597.91,0
1299,14109.0,2023-09-28 10:18:00,72,1,144.2,0
1300,14110.0,2023-12-06 12:26:00,3,12,5683.15,0
1301,14111.0,2023-11-25 13:44:00,13,4,692.85,0
1302,14112.0,2023-11-17 12:30:00,22,7,2915.15,0
1303,14113.0,2023-12-06 12:18:00,3,4,1840.42,0
1304,14114.0,2023-03-11 09:42:00,273,2,386.53,1
1305,14116.0,2023-11-20 10:29:00,19,5,1382.74,0
1306,14117.0,2023-07-19 09:49:00,143,1,90.0,1
1307,14121.0,2023-12-06 12:19:00,3,4,2780.15,0
1308,14124.0,2023-09-16 13:32:00,83,1,419.58000000000004,0
1309,14125.0,2023-11-29 12:47:00,10,3,2720.63,0
1310,14126.0,2023-12-02 11:45:00,7,3,706.1300000000001,0
1311,14127.0,2023-08-09 10:49:00,122,3,709.71,0
1312,14128.0,2023-10-10 12:00:00,60,2,637.5,0
1313,14129.0,2023-12-08 11:02:00,1,5,1123.8600000000001,0
1314,14130.0,2023-01-24 16:05:00,318,1,480.91,1
1315,14132.0,2023-12-07 13:35:00,1,11,3586.0299999999997,0
1316,14133.0,2023-08-02 11:34:00,129,3,605.64,0
1317,14135.0,2023-12-08 11:38:00,1,15,4690.31,3
1318,14138.0,2023-12-08 12:44:00,1,2,965.8800000000001,0
1319,14139.0,2023-10-24 13:34:00,45,1,415.82,0
1320,14140.0,2023-12-06 09:05:00,3,2,935.05,0
1321,14141.0,2023-12-07 09:53:00,2,4,915.13,0
1322,14142.0,2022-12-01 16:33:00,372,1,311.81,1
1323,14143.0,2023-07-29 09:48:00,133,1,115.8,0
1324,14145.0,2023-10-24 12:10:00,46,4,3742.2,0
1325,14146.0,2023-12-01 10:18:00,8,5,4191.0,0
1326,14147.0,2023-09-22 18:10:00,77,2,483.4,0
1327,14148.0,2023-04-20 12:02:00,233,1,157.2,1
1328,14149.0,2023-05-03 09:44:00,220,1,446.62,1
1329,14150.0,2023-11-04 10:05:00,35,2,658.64,0
1330,14152.0,2023-09-25 12:54:00,74,2,621.29,0
1331,14154.0,2023-04-14 16:26:00,238,2,1345.62,1
1332,14155.0,2023-03-18 14:13:00,265,1,118.75,1
1333,14156.0,2023-11-30 10:54:00,9,55,117210.08,2
1334,14157.0,2023-11-20 11:32:00,19,2,424.89000000000004,0
1335,14158.0,2023-10-30 15:08:00,39,1,507.66,0
1336,14159.0,2023-11-20 12:36:00,19,11,4630.35,0
1337,14161.0,2023-05-08 11:41:00,215,3,1097.6200000000001,1
1338,14162.0,2023-06-19 11:36:00,173,2,289.36,1
1339,14163.0,2023-09-13 15:18:00,86,4,2445.91,0
1340,14164.0,2023-09-30 12:24:00,70,2,1631.77,0
1341,14165.0,2023-03-09 12:39:00,275,1,120.44,1
1342,14167.0,2023-10-31 14:29:00,38,4,562.59,0
1343,14171.0,2023-09-02 16:43:00,97,1,363.79,0
1344,14173.0,2023-11-29 11:54:00,10,4,450.84,0
1345,14174.0,2023-11-06 13:17:00,32,1,134.46,0
1346,14175.0,2023-10-11 11:55:00,59,3,3222.3,0
1347,14176.0,2023-02-15 13:12:00,296,4,576.9000000000001,1
1348,14177.0,2023-09-14 15:11:00,85,4,549.46,0
1349,14178.0,2023-12-01 12:01:00,8,7,1600.26,0
1350,14179.0,2023-10-30 12:07:00,40,2,701.57,0
1351,14180.0,2023-11-29 10:56:00,10,25,4748.52,3
1352,14184.0,2023-10-04 12:43:00,66,1,452.89,0
1353,14185.0,2023-01-12 13:52:00,330,1,197.65,1
1354,14188.0,2023-11-09 12:45:00,30,6,2054.36,0
1355,14189.0,2023-12-07 15:55:00,1,15,4654.08,3
1356,14191.0,2023-12-08 09:23:00,1,13,4684.76,0
1357,14193.0,2023-10-03 09:34:00,67,2,853.39,0
1358,14194.0,2023-12-05 10:38:00,4,21,11349.52,3
1359,14195.0,2023-05-22 10:29:00,201,2,1012.0,1
1360,14196.0,2023-08-25 10:25:00,106,1,335.52,0
1361,14198.0,2023-11-21 16:35:00,17,4,701.4,0
1362,14199.0,2023-05-05 13:44:00,217,1,185.39999999999998,1
1363,14201.0,2023-10-10 13:27:00,59,7,747.44,0
1364,14204.0,2023-12-07 13:38:00,1,1,150.61,0
1365,14205.0,2023-11-23 10:55:00,16,2,466.7,0
1366,14206.0,2023-04-14 16:38:00,238,1,328.15999999999997,1
1367,14208.0,2023-09-06 12:48:00,94,1,151.74,0
1368,14209.0,2023-11-29 10:18:00,10,6,2073.43,0
1369,14210.0,2023-08-26 12:36:00,105,6,1905.8400000000001,0
1370,14211.0,2023-10-17 13:23:00,52,9,2241.1,0
1371,14212.0,2023-09-11 12:45:00,89,1,1070.48,0
1372,14214.0,2023-11-09 10:31:00,30,5,1004.38,0
1373,14215.0,2023-11-28 12:19:00,11,6,1789.72,0
1374,14216.0,2023-12-06 14:56:00,2,4,1839.3,0
1375,14217.0,2023-12-08 11:53:00,1,17,2004.98,3
1376,14218.0,2023-10-28 10:00:00,42,1,169.48000000000002,0
1377,14219.0,2023-12-05 16:23:00,3,1,89.94,0
1378,14220.0,2023-04-06 13:23:00,246,2,632.4,1
1379,14221.0,2023-10-28 13:42:00,41,9,3432.8,0
1380,14222.0,2023-06-15 16:42:00,176,1,683.17,1
1381,14223.0,2023-09-08 13:38:00,91,3,991.13,0
1382,14224.0,2023-08-21 13:24:00,109,4,1009.73,0
1383,14226.0,2023-11-11 11:34:00,28,5,2214.79,0
1384,14227.0,2023-11-13 15:48:00,25,10,3350.96,0
1385,14229.0,2023-10-19 10:04:00,51,3,1547.2,0
1386,14231.0,2023-06-09 11:05:00,183,3,925.71,1
1387,14232.0,2023-10-28 11:09:00,42,5,2048.07,0
1388,14233.0,2023-10-21 15:54:00,48,4,1462.72,0
1389,14234.0,2023-11-17 17:53:00,21,4,754.12,0
1390,14235.0,2023-09-25 14:37:00,74,5,3144.86,0
1391,14236.0,2023-09-20 09:13:00,80,2,490.86,0
1392,14237.0,2022-12-01 13:20:00,372,1,161.0,1
1393,14238.0,2023-01-17 14:40:00,325,1,146.85,1
1394,14239.0,2023-10-27 14:40:00,42,11,2380.85,0
1395,14240.0,2023-11-09 13:45:00,29,2,890.34,0
1396,14241.0,2023-06-09 11:46:00,183,1,213.70000000000002,1
1397,14242.0,2023-04-19 11:46:00,234,2,280.55,1
1398,14243.0,2023-12-01 11:12:00,8,10,2588.77,0
1399,14245.0,2023-05-04 08:40:00,219,2,1693.45,1
1400,14246.0,2023-08-21 11:50:00,110,3,1474.06,0
1401,14247.0,2023-03-06 15:21:00,277,1,136.76999999999998,1
1402,14248.0,2023-01-25 14:45:00,317,1,302.58,1
1403,14250.0,2023-12-02 14:30:00,6,3,1904.05,0
1404,14251.0,2023-12-08 08:32:00,1,5,2879.7000000000003,0
1405,14256.0,2023-03-24 13:17:00,259,2,969.0600000000001,1
1406,14257.0,2023-10-06 16:54:00,63,5,3099.7200000000003,0
1407,14258.0,2023-11-30 15:27:00,8,9,12669.98,0
1408,14259.0,2023-07-21 10:44:00,141,1,120.0,0
1409,14261.0,2023-10-20 10:04:00,50,2,1163.45,0
1410,14262.0,2023-12-01 14:17:00,7,8,2618.23,0
1411,14264.0,2023-07-08 10:20:00,154,2,333.97,1
1412,14265.0,2023-08-22 13:32:00,108,2,530.18,0
1413,14267.0,2023-06-30 10:09:00,162,3,1516.24,1
1414,14270.0,2023-01-12 09:33:00,331,1,492.65000000000003,1
1415,14271.0,2023-04-28 12:47:00,225,1,112.32,1
1416,14272.0,2023-09-27 10:08:00,73,2,437.96,0
1417,14273.0,2023-10-19 13:20:00,50,4,559.97,0
1418,14276.0,2023-09-02 09:45:00,98,3,1119.74,0
1419,14277.0,2023-11-24 15:01:00,14,3,4188.0,0
1420,14280.0,2023-05-27 10:37:00,196,1,134.04,1
1421,14282.0,2023-12-06 17:04:00,2,15,3701.44,3
1422,14284.0,2023-11-09 08:11:00,30,2,595.25,0
1423,14285.0,2023-11-18 14:50:00,20,4,1910.01,0
1424,14286.0,2023-11-16 10:34:00,23,3,4628.75,0
1425,14287.0,2023-12-01 13:25:00,7,3,176.63,0
1426,14288.0,2023-05-10 13:22:00,212,1,426.6,1
1427,14289.0,2023-12-01 11:44:00,8,6,911.26,0
1428,14290.0,2023-11-28 14:02:00,10,5,2314.65,0
1429,14291.0,2023-12-08 10:26:00,1,11,3883.25,0
1430,14292.0,2023-12-02 11:50:00,7,9,4871.93,0
1431,14293.0,2023-12-06 15:17:00,2,4,1046.56,0
1432,14295.0,2023-10-30 15:50:00,39,1,166.20000000000002,0
1433,14297.0,2023-11-22 09:06:00,17,4,1305.33,0
1434,14298.0,2023-12-01 13:12:00,7,44,51527.3,3
1435,14299.0,2023-12-01 16:05:00,7,9,3965.62,0
1436,14300.0,2023-11-21 08:57:00,18,1,43.2,0
1437,14301.0,2023-08-14 15:33:00,116,1,640.14,0
1438,14304.0,2023-05-01 11:50:00,222,1,383.45,1
1439,14305.0,2023-09-29 15:29:00,70,3,1858.96,0
1440,14306.0,2023-10-19 13:23:00,50,2,2093.32,0
1441,14307.0,2023-09-12 09:38:00,88,6,2995.72,0
1442,14309.0,2023-12-01 13:33:00,7,9,2352.53,0
1443,14311.0,2023-04-11 10:14:00,242,1,310.26,1
1444,14312.0,2023-10-24 09:46:00,46,6,1611.59,0
1445,14314.0,2023-08-25 10:39:00,106,1,120.0,0
1446,14315.0,2023-10-26 12:06:00,44,6,2481.13,0
1447,14317.0,2023-10-06 10:44:00,64,1,508.58000000000004,0
1448,14320.0,2023-05-17 09:24:00,206,2,477.79,1
1449,14321.0,2023-11-29 09:47:00,10,5,1530.75,0
1450,14323.0,2023-08-17 11:37:00,114,2,605.0600000000001,0
1451,14326.0,2023-04-11 15:04:00,241,1,183.85,1
1452,14327.0,2023-06-29 13:58:00,162,1,311.65,1
1453,14329.0,2023-11-22 15:50:00,16,7,4975.24,0
1454,14331.0,2023-08-07 13:17:00,123,2,462.65999999999997,0
1455,14332.0,2023-11-17 11:54:00,22,3,840.21,0
1456,14333.0,2023-10-03 10:38:00,67,1,415.2,0
1457,14334.0,2023-11-23 10:01:00,16,8,2552.21,0
1458,14335.0,2023-11-23 13:41:00,15,2,454.86,0
1459,14336.0,2023-11-23 11:40:00,16,4,1614.91,0
1460,14338.0,2023-07-01 14:08:00,160,2,588.22,1
1461,14339.0,2023-04-11 11:06:00,242,1,309.52,1
1462,14340.0,2023-05-05 09:44:00,218,1,134.7,1
1463,14341.0,2023-10-25 15:48:00,44,8,2166.98,0
1464,14342.0,2023-11-18 13:21:00,20,4,668.5600000000001,0
1465,14344.0,2023-08-04 13:51:00,126,8,889.9300000000001,0
1466,14345.0,2023-11-01 09:51:00,38,1,108.97999999999999,0
1467,14346.0,2023-08-11 09:47:00,120,2,1021.58,0
1468,14348.0,2023-03-24 16:23:00,259,1,409.57,1
1469,14349.0,2023-11-29 15:39:00,9,1,133.5,0
1470,14350.0,2023-03-10 14:14:00,273,1,282.93,1
1471,14351.0,2023-06-28 11:56:00,164,1,51.0,1
1472,14352.0,2023-07-05 15:41:00,156,4,1078.96,1
1473,14353.0,2023-05-08 16:06:00,214,1,90.6,1
1474,14354.0,2023-12-04 11:32:00,5,2,163.62,0
1475,14355.0,2022-12-09 12:16:00,365,1,174.4,1
1476,14356.0,2023-09-21 09:18:00,79,2,701.23,0
1477,14357.0,2023-10-27 16:23:00,42,1,225.12,0
1478,14359.0,2023-11-20 13:17:00,18,3,912.18,0
1479,14360.0,2023-11-08 09:12:00,31,4,2118.03,0
1480,14362.0,2023-11-17 15:08:00,21,1,151.5,0
1481,14364.0,2023-08-23 11:01:00,108,8,3717.35,0
1482,14367.0,2023-12-01 13:19:00,7,16,9227.82,3
1483,14368.0,2023-01-24 09:52:00,319,1,155.0,1
1484,14371.0,2023-02-17 16:35:00,294,1,100.5,1
1485,14373.0,2022-12-16 15:40:00,357,1,76.55,1
1486,14375.0,2023-06-07 13:44:00,184,1,235.56,1
1487,14377.0,2023-06-01 13:32:00,190,2,617.05,1
1488,14379.0,2023-10-26 16:43:00,43,2,348.1,0
1489,14381.0,2023-10-18 17:10:00,51,1,202.68,0
1490,14382.0,2023-11-13 16:18:00,25,1,615.49,0
1491,14383.0,2023-11-01 15:53:00,37,3,1247.69,0
1492,14385.0,2023-11-30 15:36:00,8,3,202.11,0
1493,14386.0,2023-02-16 09:45:00,296,1,142.4,1
1494,14387.0,2023-11-07 12:29:00,32,3,1727.6,0
1495,14388.0,2023-11-29 13:32:00,9,8,3212.84,0
1496,14389.0,2023-10-05 15:17:00,64,2,1043.46,0
1497,14390.0,2023-11-29 13:49:00,9,9,4642.57,0
1498,14393.0,2023-05-05 18:16:00,217,1,67.95,1
1499,14395.0,2023-12-07 14:34:00,1,9,3479.91,0
1500,14396.0,2023-10-05 16:09:00,64,2,487.99,0
1501,14397.0,2023-12-07 09:22:00,2,19,2612.96,3
1502,14400.0,2023-07-13 15:50:00,148,1,574.7,1
1503,14401.0,2023-12-05 13:30:00,3,13,4051.48,0
1504,14403.0,2023-08-01 12:57:00,129,4,1475.81,0
1505,14404.0,2023-11-06 12:30:00,33,6,1449.32,0
1506,14406.0,2023-08-12 16:54:00,118,1,156.75,0
1507,14407.0,2023-08-24 14:02:00,106,6,2157.73,0
1508,14408.0,2023-11-29 11:41:00,10,7,2599.03,0
